opportunityId,StageID,stage_category,new_opportunity_days,qualified_opp_days,demo_complete_days,proposal_sent_days,pending_signature_days,nurture_days,closed_won_days,closed_lost,origin_date,create_date,start_date,clost_date,Estimated_Contract_Value,Company,Full_License_Count,crm_license_count,ready_only_count,FDC_Needed,total_livecycle,qualification_days_from_start,first_demo_days_from_start,ForeCastCategory,FirmSize,uses_count,lead_sales
912404,12481,open,0,0,0,0,0,0,0,0,2016-01-21 10:38:23.643,2016-01-21 10:38:23.643,2016-01-31 00:00:00.0,2016-06-30 00:00:00.0,15000.0000,PARC Environmental,0,0,0,false,161,0,0,none,0,0,Hughes
912121,12481,open,0,0,0,0,0,0,0,0,2016-01-20 14:33:09.3,2016-01-20 14:33:09.3,2016-01-31 00:00:00.0,,3000.0000,GN Architects,0,0,0,false,0,0,0,none,0,0,Hughes
911396,12484,open,0,0,0,0,0,0,0,0,2016-01-19 11:05:56.543,2016-01-19 11:05:56.543,,,0.0000,"KL&A, Inc.",0,0,0,false,0,0,0,none,0,0,Reyna
911371,12484,open,0,0,0,0,0,0,0,0,2016-01-19 10:42:03.973,2016-01-19 10:42:03.973,,,0.0000,Loyd Builders,0,0,0,false,0,0,0,none,0,0,
910540,12481,open,0,0,0,0,0,0,0,0,2016-01-15 14:55:34.053,2016-01-15 14:55:34.053,2016-01-31 00:00:00.0,2016-06-30 00:00:00.0,4000.0000,Nicholson Kovalchick Architects,0,0,0,false,167,0,0,none,0,0,Hughes
909543,12480,open,0,0,0,0,0,0,0,0,2016-01-13 16:40:46.89,2016-01-13 16:40:46.89,2016-01-31 00:00:00.0,2016-07-29 00:00:00.0,0.0000,Harkins Builders,0,0,0,false,198,0,0,none,0,0,Reyna
909143,12482,open,0,0,0,0,0,0,0,0,2016-01-13 05:41:38.477,2016-01-13 05:41:38.477,,2016-06-30 00:00:00.0,3000.0000,Valley Electric Company COINS/Cosential Financial Data Connector,0,0,0,false,169,0,0,none,0,3,Veeravalli
909041,12481,open,0,0,0,0,0,0,0,0,2016-01-12 16:32:44.85,2016-01-12 16:32:44.85,2016-01-31 00:00:00.0,,0.0000,MBH Architects,0,0,0,false,0,0,0,none,0,0,Reyna
908585,12481,open,0,0,47,8,0,0,0,0,2016-01-11 17:24:05.873,2016-01-11 17:24:05.873,2016-01-31 00:00:00.0,2016-06-30 00:00:00.0,15000.0000,AOI Corporation,0,0,0,false,171,0,0,none,0,0,Hughes
908546,12484,open,0,0,0,0,0,0,0,0,2016-01-11 16:24:34.53,2016-01-11 16:24:34.53,2016-01-31 00:00:00.0,,4500.0000,Kier & Wright Civil Engineers,0,0,0,false,0,0,0,none,0,0,Reyna
908327,12481,open,0,0,4,0,0,0,0,0,2016-01-11 13:01:51.463,2016-01-11 13:01:51.463,2016-01-31 00:00:00.0,2016-06-30 00:00:00.0,4500.0000,"Groom Construction Co., Inc.",0,0,0,false,171,0,0,none,0,0,Hughes
907774,12481,open,0,0,49,0,5,0,0,0,2016-01-08 15:19:38.853,2016-01-08 15:19:38.853,2016-01-31 00:00:00.0,2016-06-30 00:00:00.0,3810.0000,Kroeschell Inc.,0,0,0,false,174,0,0,none,0,2,Reyna
906402,12482,open,0,0,0,0,0,0,0,0,2016-01-06 15:55:18.96,2016-01-06 15:55:18.96,,2016-06-30 00:00:00.0,50000.0000,Alberici Final Implementation and Licensing,0,0,0,false,176,0,0,none,1001+,3,Cornish
906367,12484,open,0,0,0,0,0,2,0,0,2016-01-06 15:27:56.137,2016-01-06 15:27:56.137,,,0.0000,Technical Towers and SJW Commercial Concrete,0,0,0,false,0,0,0,none,0,0,
905647,12484,open,0,0,0,0,0,0,0,0,2016-01-05 09:24:37.417,2016-01-05 09:24:37.417,,,0.0000,"Aria Environmental, Inc.",0,0,0,false,0,0,0,none,0,0,
904179,12482,open,0,0,0,0,0,0,0,0,2015-12-29 16:55:46.1,2015-12-29 16:55:46.1,,2016-06-30 00:00:00.0,3600.0000,CERM Reactivate Cosential,0,0,0,false,184,0,0,none,31-100,2,Cornish
904048,12480,open,0,68,0,0,0,0,0,0,2015-12-29 12:15:49.237,2015-12-29 12:15:49.237,,2016-06-30 00:00:00.0,5000.0000,Systems West Engineers,0,0,0,false,184,0,0,none,0,0,
903252,12481,open,0,0,0,0,0,0,0,0,2015-12-23 11:28:07.387,2015-12-23 11:28:07.387,,2016-06-30 00:00:00.0,3600.0000,Lease Crutcher Lewis - CRM Upsell,0,0,0,false,190,0,0,none,0,0,Veeravalli
903019,12484,open,0,0,0,0,0,47,0,0,2015-12-22 16:00:14.407,2015-12-22 16:00:14.407,,,25000.0000,CRB,0,0,0,false,0,0,0,none,0,0,Hughes
901629,12481,open,0,0,4,0,0,0,0,0,2015-12-17 15:58:48.523,2015-12-17 15:58:48.523,,2016-07-31 00:00:00.0,15000.0000,McShane Companies,0,0,0,false,227,0,0,none,0,0,Hughes
901604,12484,open,0,0,0,0,0,0,0,0,2015-12-17 15:32:55.433,2015-12-17 15:32:55.433,,,4500.0000,Hilliard Architects,0,0,0,false,0,0,0,none,0,0,Reyna
901525,12481,open,0,0,0,0,0,0,0,0,2015-12-17 13:33:10.26,2015-12-17 13:33:10.26,,,2160.0000,"Schaumburg & Polk, Inc.",0,0,0,false,0,0,0,none,1-30,3,Reyna
901472,12480,open,0,80,0,0,0,0,0,0,2015-12-17 11:44:56.25,2015-12-17 11:44:56.25,,,0.0000,SWA Group,0,0,0,false,0,0,0,none,0,0,Hughes
901455,12484,open,0,0,0,0,0,81,0,0,2015-12-17 11:17:59.957,2015-12-17 11:17:59.957,,,0.0000,Advanced Structural Design,0,0,0,false,0,0,0,none,0,0,Hughes
901414,12484,open,0,0,0,0,0,81,0,0,2015-12-17 10:16:08.9,2015-12-17 10:16:08.9,,,0.0000,Shureline Industrial Contractors,0,0,0,false,0,0,0,none,0,0,Hughes
900511,12480,open,0,0,0,0,0,0,0,0,2015-12-14 18:07:57.573,2015-12-14 18:07:57.573,,2016-06-30 00:00:00.0,30000.0000,Garney Construction - Upsell Enterprise Rate,0,0,0,false,199,0,0,none,0,0,Cornish
899022,12484,open,0,0,0,25,0,15,8,0,2015-12-09 14:15:14.213,2015-12-09 14:15:14.213,,,4500.0000,"Legat & Kingscott, LLC",0,0,0,false,0,0,0,none,0,0,Hughes
898886,12484,open,0,0,0,0,0,98,0,0,2015-12-09 10:22:28.653,2015-12-09 10:22:28.653,,,0.0000,Surface 678,0,0,0,false,0,0,0,none,0,0,Reyna
896943,12484,open,0,0,0,0,0,164,0,0,2015-12-02 00:00:00.0,2015-12-03 15:26:16.32,2015-12-02 00:00:00.0,2016-09-01 00:00:00.0,0.0000,Skidmore Owings & Merrill LLP,0,0,0,false,273,0,-1,Pipeline,0,0,Reyna
892548,12484,open,0,0,0,0,0,59,0,0,2015-11-24 15:39:21.29,2015-11-24 15:39:21.29,,,0.0000,MTech Mechanical,0,0,0,false,0,0,0,none,0,0,
892529,12481,open,0,0,0,0,0,0,0,0,2015-11-24 15:02:11.92,2015-11-24 15:02:11.92,,,0.0000,"Precision Systems Engineering, Inc.",0,0,0,false,0,0,0,none,0,0,Reyna
890842,12484,open,0,0,0,0,0,100,0,0,2015-11-21 14:40:08.927,2015-11-21 14:40:08.927,,,0.0000,R&H Mechanical,0,0,0,false,0,0,0,none,101-300,0,Reyna
890400,12484,open,0,0,0,0,0,0,0,0,2015-11-19 17:32:10.643,2015-11-19 17:32:10.643,,,0.0000,ZFA Structural Engineers,0,0,0,false,0,0,0,none,0,0,
890357,12484,open,0,0,0,0,0,108,0,0,2015-11-19 15:39:38.99,2015-11-19 15:39:38.99,,,0.0000,Perlo Construction,0,0,0,false,0,0,0,none,0,0,
889798,12481,open,0,0,12,0,0,0,0,0,2015-11-18 14:14:33.34,2015-11-18 14:14:33.34,,,0.0000,KBS Inc,0,0,0,false,0,0,0,none,0,0,Hughes
889710,12481,open,0,0,0,0,0,0,0,0,2015-11-18 11:42:12.297,2015-11-18 11:42:12.297,,,0.0000,Rachel Spicer,0,0,0,false,0,0,0,none,0,0,Hughes
889636,12484,open,0,0,0,62,0,90,0,0,2015-11-18 10:19:08.143,2015-11-18 10:19:08.143,,,7260.0000,Intech,0,0,0,false,0,0,2,none,0,0,Hughes
889628,12481,open,0,0,0,0,0,0,0,0,2015-11-18 09:58:24.183,2015-11-18 09:58:24.183,,,0.0000,Candice Rider,0,0,0,false,0,0,0,none,0,0,Hughes
889203,12482,open,0,0,0,114,0,0,0,0,2015-09-14 00:00:00.0,2015-11-17 08:24:05.29,2015-09-14 00:00:00.0,2016-06-30 00:00:00.0,15080.0000,Harvey Builders,0,0,0,false,226,0,0,Best Case,301-1000,3,Hughes
889112,12481,open,0,0,0,0,0,0,0,0,2015-11-16 17:33:33.53,2015-11-16 17:33:33.53,2016-01-18 00:00:00.0,2016-06-30 00:00:00.0,7500.0000,FM Solutions,0,0,0,false,227,0,154,none,0,3,Reyna
888039,12480,open,0,183,0,0,0,0,0,0,2015-11-04 00:00:00.0,2015-11-16 12:29:44.577,2015-11-04 00:00:00.0,2016-08-31 00:00:00.0,0.0000,HJ Russell,0,0,0,false,289,0,0,Pipeline,0,0,Hughes
887934,12481,open,0,0,0,0,0,0,0,0,2015-11-16 10:51:26.543,2015-11-16 10:51:26.543,,,0.0000,Kerrie Thompson,0,0,0,false,0,0,1,none,0,0,Hughes
887731,12484,open,0,0,77,34,0,7,0,0,2015-11-13 17:17:15.403,2015-11-13 17:17:15.403,,,2745.0000,Wheeler Design,0,0,0,false,0,0,0,none,0,2,Reyna
887669,12481,open,0,0,0,0,0,0,0,0,2015-11-13 15:42:28.253,2015-11-13 15:42:28.253,,,0.0000,Intergroup Architecture,0,0,0,false,0,0,0,none,0,0,Hughes
887494,12481,open,0,0,0,0,0,0,0,0,2015-11-13 11:28:58.083,2015-11-13 11:28:58.083,,,0.0000,Jeff Garstka,0,0,0,false,0,0,0,none,0,0,Hughes
887426,12484,open,0,0,0,0,0,105,0,0,2015-11-13 09:34:41.843,2015-11-13 09:34:41.843,,,0.0000,"J. Uno and Associates, Inc.",0,0,0,false,0,0,0,none,0,0,Reyna
886598,12481,open,0,0,6,0,0,0,0,0,2015-11-11 11:04:13.707,2015-11-11 11:04:13.707,,,0.0000,Hillary Lyon,0,0,0,false,0,0,0,none,0,0,Hughes
886539,12481,open,0,0,0,0,0,0,0,0,2015-11-11 09:55:53.143,2015-11-11 09:55:53.143,,,0.0000,Matt  Slawson,0,0,0,false,0,0,2,none,0,0,Hughes
886390,12484,open,0,0,0,0,0,117,0,0,2015-11-10 17:02:30.203,2015-11-10 17:02:30.203,,,0.0000,Boomerang Design,0,0,0,false,0,0,0,none,0,0,
886162,12481,open,0,0,0,0,0,0,0,0,2015-11-10 12:32:02.093,2015-11-10 12:32:02.093,,,0.0000,Alex Brokken,0,0,0,false,0,0,0,none,0,0,Hughes
886016,12481,open,0,0,141,0,0,0,0,0,2015-11-10 09:30:33.943,2015-11-10 09:30:33.943,2016-03-30 00:00:00.0,2016-06-30 00:00:00.0,5000.0000,Terracon Consultants KC,0,0,0,false,233,0,141,none,0,0,Reyna
883575,12484,open,0,0,0,0,0,40,0,0,2015-11-04 16:35:27.41,2015-11-04 16:35:27.41,,,0.0000,Whitney Allred,0,0,0,false,0,0,0,none,0,0,Rademacher
883190,12482,open,0,0,0,97,0,0,0,0,2015-11-03 14:53:24.673,2015-11-03 14:53:24.673,2015-11-16 00:00:00.0,2016-06-30 00:00:00.0,0.0000,"ACI Northwest, Inc",0,0,0,false,240,0,13,Best Case,0,3,Reyna
882999,12484,open,0,0,0,0,0,20,0,0,2015-11-03 10:46:08.717,2015-11-03 10:46:08.717,,,0.0000,Surveying and Mapping Consultants,0,0,0,false,0,0,0,none,0,0,
882494,12481,open,0,0,0,0,0,0,0,0,2015-11-02 10:07:22.557,2015-11-02 10:07:22.557,,,0.0000,Time Savers,0,0,0,false,0,0,0,none,0,0,Hughes
882427,12484,open,0,0,0,0,0,90,0,0,2015-11-02 05:57:43.55,2015-11-02 05:57:43.55,,,0.0000,Kimley-Horn,0,0,0,false,0,0,0,none,0,0,Reyna
881811,12481,open,0,0,0,0,0,0,0,0,2015-10-29 16:14:03.49,2015-10-29 16:14:03.49,,,7500.0000,Force Construction,0,0,0,false,0,0,8,none,0,0,Hughes
880831,12481,open,0,0,0,0,0,0,0,0,2015-10-29 13:02:04.647,2015-10-29 13:02:04.647,,,0.0000,Jaci Amend,0,0,0,false,0,0,0,none,0,0,Hughes
880731,12481,open,0,0,68,0,117,0,0,0,2015-10-29 10:17:12.633,2015-10-29 10:17:12.633,2015-11-10 00:00:00.0,2016-06-30 00:00:00.0,8160.0000,Skender Construction,0,0,0,false,245,0,81,Best Case,0,1,Hughes
880561,12484,open,0,0,0,0,0,7,0,0,2015-10-28 16:08:09.947,2015-10-28 16:08:09.947,,,0.0000,Kirtley-Cole Associates,0,0,0,false,0,0,0,none,0,0,
879550,12481,open,0,0,0,0,0,0,0,0,2015-10-26 13:01:17.52,2015-10-26 13:01:17.52,2015-11-04 00:00:00.0,2016-06-30 00:00:00.0,5775.0000,Garco Construction,0,0,0,false,248,0,9,Best Case,0,3,Reyna
879497,12484,open,0,0,0,0,0,128,0,0,2015-10-26 12:02:21.93,2015-10-26 12:02:21.93,,,0.0000,Edgar Stacy & Associates,0,0,0,false,0,0,0,none,0,0,Reyna
879397,12484,open,0,0,0,0,0,16,0,0,2015-10-26 10:20:08.807,2015-10-26 10:20:08.807,,,0.0000,Windcreek Services,0,0,0,false,0,0,0,none,0,0,Rademacher
879378,12480,open,0,0,0,0,0,0,0,0,2015-10-26 10:05:59.393,2015-10-26 10:05:59.393,,2016-06-30 00:00:00.0,0.0000,S&ME,0,0,0,false,248,0,0,none,0,0,
879368,12484,open,0,0,0,0,0,4,0,0,2015-10-26 09:51:49.037,2015-10-26 09:51:49.037,,,0.0000,Michelle Erste,0,0,0,false,0,0,0,none,0,0,Rademacher
879361,12484,open,0,0,0,0,0,86,0,0,2015-10-26 09:48:19.067,2015-10-26 09:48:19.067,,,0.0000,"Think Architecture, Inc.",0,0,0,false,0,0,0,none,0,0,Rademacher
879355,12482,open,0,0,49,48,36,0,0,0,2015-10-26 09:42:33.12,2015-10-26 09:42:33.12,2015-11-17 00:00:00.0,2016-06-30 00:00:00.0,11600.0000,"Shannon & Wilson, Inc.",0,0,0,false,248,0,51,Best Case,0,3,Hughes
879225,12481,open,0,0,0,0,0,0,0,0,2015-10-23 16:41:51.73,2015-10-23 16:41:51.73,,,0.0000,Intech Mechanical,0,0,0,false,0,0,4,none,0,0,Hughes
879215,12484,open,0,0,24,0,0,0,0,0,2015-10-23 16:11:58.833,2015-10-23 16:11:58.833,,,6000.0000,Kaskaskia Engineering,0,0,0,false,0,0,47,none,0,3,Reyna
879212,12484,open,0,0,0,0,0,184,0,0,2015-10-23 16:05:00.413,2015-10-23 16:05:00.413,,,0.0000,"Fratto Engineering, Inc.",0,0,0,false,0,0,0,none,0,0,Rademacher
878672,12481,open,0,0,0,0,0,0,0,0,2015-10-22 14:22:10.337,2015-10-22 14:22:10.337,,,0.0000,Cherie Tucker,0,0,0,false,0,0,0,none,0,0,Hughes
878545,12484,open,0,0,0,0,0,120,0,0,2015-10-22 11:16:59.25,2015-10-22 11:16:59.25,,,0.0000,Hargrove Engineers + Constructors,0,0,0,false,0,0,0,none,0,0,Reyna
878289,12481,open,0,0,0,0,0,0,0,0,2015-10-21 14:23:49.45,2015-10-21 14:23:49.45,,,0.0000,Julie Chen,0,0,0,false,0,0,0,none,0,0,Hughes
878199,12481,open,0,0,0,0,0,0,0,0,2015-10-21 11:51:29.343,2015-10-21 11:51:29.343,,,0.0000,Jessica Swihart,0,0,0,false,0,0,0,none,0,0,Hughes
877916,12481,open,0,0,0,0,0,0,0,0,2015-10-20 15:41:37.583,2015-10-20 15:41:37.583,,,0.0000,Source One Solutions,0,0,0,false,0,0,0,Pipeline,0,0,Reyna
877893,12484,open,0,0,0,0,0,132,0,0,2015-10-20 15:20:34.647,2015-10-20 15:20:34.647,,,7000.0000,"Duffy Crane & Hauling, Inc",0,0,0,false,0,0,0,none,0,0,Reyna
877061,12479,open,214,0,0,0,0,0,0,0,2015-10-16 15:12:54.677,2015-10-16 15:12:54.677,,,0.0000,Kirk Offel,0,0,0,false,0,0,0,none,0,0,
876868,12481,open,0,0,0,0,0,0,0,0,2015-10-16 09:52:39.32,2015-10-16 09:52:39.32,,,0.0000,Davin Simmonds,0,0,0,false,0,0,0,none,0,0,Hughes
876592,12484,open,0,0,0,0,0,0,0,0,2015-10-15 12:56:11.617,2015-10-15 12:56:11.617,,2016-06-30 00:00:00.0,0.0000,BBS LLC,0,0,0,false,259,0,0,none,1-30,3,Reyna
876277,12483,open,0,0,0,0,29,0,0,0,2015-10-14 15:22:14.433,2015-10-14 15:22:14.433,,2016-06-30 00:00:00.0,13940.0000,Wightman & Associates,0,0,0,false,260,0,0,Commit,0,3,Hughes
875910,12484,open,0,0,0,0,0,0,0,0,2015-10-13 16:28:14.413,2015-10-13 16:28:14.413,,,0.0000,Alissa Grieves,0,0,0,false,0,0,0,none,0,0,Reyna
875300,12481,open,0,0,0,0,0,0,0,0,2015-10-12 11:33:42.717,2015-10-12 11:33:42.717,,,0.0000,LeighAnn Mount,0,0,0,false,0,0,1,none,0,0,Reyna
875191,12484,open,0,0,0,0,0,143,0,0,2015-10-12 09:22:06.91,2015-10-12 09:22:06.91,,,0.0000,anderson ashton inc,0,0,0,false,0,0,0,none,0,0,Reyna
874340,12481,open,0,0,0,0,0,0,0,0,2015-10-08 10:34:33.663,2015-10-08 10:34:33.663,,,0.0000,DWC Construction Co.,0,0,0,false,0,0,0,none,0,0,Hughes
872440,12484,open,0,0,0,0,0,166,0,0,2015-10-01 15:15:53.023,2015-10-01 15:15:53.023,,,7200.0000,CCS International,0,0,0,false,0,0,8,none,0,3,Reyna
871639,12484,open,0,0,0,0,0,155,0,0,2015-09-30 10:46:04.273,2015-09-30 10:46:04.273,,,0.0000,"Durotech, Inc.",0,0,0,false,0,0,2,none,0,0,Reyna
870693,12484,open,0,0,0,0,0,148,0,0,2015-09-28 13:05:55.97,2015-09-28 13:05:55.97,,,0.0000,Dennis' 7 Dees,0,0,0,false,0,0,0,none,0,0,Reyna
870612,12481,open,0,0,0,0,0,0,0,0,2015-09-28 11:33:18.787,2015-09-28 11:33:18.787,,,0.0000,Bill  Badran,0,0,0,false,0,0,0,none,0,0,Hughes
870237,12484,open,0,0,0,0,0,2,0,0,2015-09-25 14:29:12.88,2015-09-25 14:29:12.88,,,0.0000,KATIE O'MUIREAGAIN,0,0,0,false,0,0,0,none,0,0,Cornish
870066,12482,open,0,0,152,77,0,0,0,0,2015-09-25 11:22:24.703,2015-09-25 11:22:24.703,2015-11-17 00:00:00.0,2016-08-31 00:00:00.0,6000.0000,Dynalectric Colorado,0,0,0,false,341,0,74,Best Case,0,2,Hughes
869923,12481,open,0,0,0,0,0,0,0,0,2015-09-24 17:33:23.023,2015-09-24 17:33:23.023,,,0.0000,Kinga Modos,0,0,0,false,0,0,0,none,0,0,Hughes
869843,12481,open,0,0,0,0,0,0,0,0,2015-09-24 15:06:05.08,2015-09-24 15:06:05.08,,,0.0000,Russell Brown,0,0,0,false,0,0,0,none,0,0,Rademacher
869263,12484,open,0,0,0,0,0,138,0,0,2015-09-23 12:34:11.477,2015-09-23 12:34:11.477,,,0.0000,Trinity Health Group,0,0,0,false,0,0,0,none,0,0,Hughes
868994,12482,open,0,0,0,114,87,0,0,0,2015-09-22 15:54:16.003,2015-09-22 15:54:16.003,2015-10-14 00:00:00.0,2016-06-30 00:00:00.0,5140.0000,Fort Point Project Management,0,0,0,false,282,0,9,Best Case,0,3,Hughes
867749,12481,open,0,0,0,0,0,0,0,0,2015-09-18 09:03:52.463,2015-09-18 09:03:52.463,,,0.0000,Matt Pearson,0,0,0,false,0,0,0,none,0,0,Hughes
867514,12481,open,0,0,0,0,0,0,0,0,2015-09-17 12:53:10.373,2015-09-17 12:53:10.373,,,0.0000,"Commonwealth Engineers, Inc.",0,0,0,false,0,0,0,none,0,0,Reyna
867310,12481,open,0,0,0,0,0,0,0,0,2015-09-16 17:11:21.27,2015-09-16 17:11:21.27,,,0.0000,The Innovations Group,0,0,0,false,0,0,0,none,0,0,Reyna
867174,12481,open,0,0,0,0,0,0,0,0,2015-09-16 14:06:14.973,2015-09-16 14:06:14.973,,,0.0000,Integral Group,0,0,0,false,0,0,2,none,0,0,Reyna
867164,12479,open,0,0,0,0,0,0,0,0,2015-09-16 13:45:41.57,2015-09-16 13:45:41.57,,,0.0000,Gardiner & Theobald Inc.,0,0,0,false,0,0,0,none,0,0,
866936,12481,open,0,0,0,0,0,0,0,0,2015-09-15 17:29:51.717,2015-09-15 17:29:51.717,,,0.0000,Ryan Philbeck,0,0,0,false,0,0,0,none,0,0,Hughes
866298,12481,open,0,0,0,0,0,0,0,0,2015-09-14 12:13:00.91,2015-09-14 12:13:00.91,,,0.0000,"Rice Associates, Inc.",0,0,0,false,0,0,14,none,0,0,Hughes
866180,12482,open,0,0,0,47,103,0,0,0,2015-09-01 00:00:00.0,2015-09-14 09:37:11.96,2015-09-01 00:00:00.0,2016-06-30 00:00:00.0,11790.0000,"Atwell, LLC",0,0,0,false,290,0,4,Commit,0,3,Reyna
865631,12481,open,0,0,0,0,0,0,0,0,2015-09-10 17:12:19.54,2015-09-10 17:12:19.54,,,0.0000,Melissa Schick,0,0,0,false,0,0,0,none,0,0,Hughes
865560,12481,open,0,0,0,0,0,0,0,0,2015-09-10 15:34:04.893,2015-09-10 15:34:04.893,,,0.0000,Red Earth Construction LLC,0,0,0,false,0,0,0,none,0,0,Reyna
865197,12484,open,0,0,165,0,0,7,0,0,2015-09-09 17:59:43.913,2015-09-09 17:59:43.913,,,0.0000,The Weitz Company,0,0,0,false,0,0,0,none,0,0,Reyna
865158,12481,open,0,0,0,0,0,0,0,0,2015-09-09 16:39:21.01,2015-09-09 16:39:21.01,,,0.0000,Powers Brown Architecture,0,0,0,false,0,0,0,none,0,0,Hughes
864366,12481,open,0,0,0,0,0,0,0,0,2015-09-06 09:41:56.363,2015-09-06 09:41:56.363,2016-05-04 00:00:00.0,2016-06-30 00:00:00.0,6000.0000,Cadence McShane Construction,0,0,0,false,298,0,248,Best Case,0,2,Hughes
864288,12484,open,0,0,0,0,68,87,0,0,2015-09-04 15:50:20.677,2015-09-04 15:50:20.677,,,17600.0000,"GHD, Inc",0,0,0,false,0,0,0,none,0,3,Hughes
864152,12481,open,0,0,0,0,0,0,0,0,2015-09-04 11:24:55.137,2015-09-04 11:24:55.137,,,0.0000,Lawrence Group,0,0,0,false,0,0,0,none,0,0,Reyna
862844,12484,open,0,0,0,0,0,0,0,0,2015-09-01 12:24:43.11,2015-09-01 12:24:43.11,,,0.0000,Kpff,0,0,0,false,0,0,0,none,0,0,
862257,12481,open,0,0,0,0,0,0,0,0,2015-08-31 10:15:26.49,2015-08-31 10:15:26.49,,2016-08-31 00:00:00.0,8000.0000,SCA Consulting Engineers,0,0,0,false,366,0,0,Pipeline,0,0,Reyna
862024,12481,open,0,0,70,47,145,0,0,0,2015-08-28 15:39:48.973,2015-08-28 15:39:48.973,2015-11-18 00:00:00.0,2016-07-31 00:00:00.0,5840.0000,HGL Construction,0,0,0,false,338,0,80,Best Case,0,2,Reyna
861853,12480,open,264,5,0,0,0,0,0,0,2015-08-28 10:49:02.663,2015-08-28 10:49:02.663,2016-05-24 00:00:00.0,2016-06-30 00:00:00.0,0.0000,Gedeon GRC Consulting,0,0,0,false,307,0,0,none,0,0,Rademacher
861694,12484,open,0,0,0,0,27,85,0,0,2015-08-27 16:57:07.797,2015-08-27 16:57:07.797,,,4615.0000,"Cranston Engineering Group, P.C.",0,0,0,false,0,0,7,none,0,2,Cornish
861432,12484,open,0,0,0,125,19,90,0,0,2015-08-27 10:57:07.817,2015-08-27 10:57:07.817,,,8840.0000,Provost & Pritchard,0,0,0,false,0,0,0,Best Case,0,3,Hughes
860584,12481,open,0,0,0,0,0,0,0,0,2015-08-25 12:33:49.753,2015-08-25 12:33:49.753,2015-09-30 00:00:00.0,,6000.0000,Vector Constructors,0,0,0,false,0,0,3,none,0,2,Reyna
860299,12484,open,0,0,0,0,0,245,0,0,2015-08-25 00:13:16.497,2015-08-25 00:13:16.497,,,0.0000,Orcutt Winslow,0,0,0,false,0,0,-13,none,0,0,Reyna
860225,12481,open,0,0,0,0,0,0,0,0,2015-08-24 17:38:06.57,2015-08-24 17:38:06.57,,,0.0000,GREYHAWK,0,0,0,false,0,0,0,none,0,0,Reyna
860175,12484,open,0,0,0,0,0,0,0,0,2015-08-24 16:29:06.3,2015-08-24 16:29:06.3,,,0.0000,Mike Anders,0,0,0,false,0,0,0,none,0,0,Rademacher
859547,12484,open,0,0,0,0,0,204,0,0,2015-08-21 14:52:40.87,2015-08-21 14:52:40.87,,,0.0000,"4 LEAF, Inc.",0,0,0,false,0,0,11,none,0,0,Reyna
859371,12484,open,0,0,0,0,62,35,0,0,2015-08-21 09:12:03.627,2015-08-21 09:12:03.627,,,8140.0000,michael katalinich,0,0,0,false,0,0,6,none,0,1,Cornish
858776,12484,open,0,0,0,0,0,184,0,0,2015-08-19 16:50:41.857,2015-08-19 16:50:41.857,,,3000.0000,Davis Partnership Architects,0,0,0,false,0,0,0,none,0,0,Reyna
858169,12484,open,0,0,0,0,0,0,0,0,2015-08-18 11:51:08.52,2015-08-18 11:51:08.52,,,0.0000,Executive Construction Inc. (ECI),0,0,0,false,0,0,0,none,0,0,Rademacher
857515,12484,open,0,0,0,0,0,122,0,0,2015-08-14 16:20:54.647,2015-08-14 16:20:54.647,,,5000.0000,KFI,0,0,0,false,0,0,0,none,0,0,Rademacher
856434,12481,open,0,0,79,0,41,0,0,0,2015-08-12 15:39:23.81,2015-08-12 15:39:23.81,,2016-06-30 00:00:00.0,7520.0000,BIG RED DOG,0,0,0,false,323,0,9,none,31-100,2,Reyna
855057,12484,open,0,0,0,0,0,0,0,0,2015-08-11 17:56:20.77,2015-08-11 17:56:20.77,,,5000.0000,Davido Consulting Group,0,0,0,false,0,0,-1,none,0,0,Reyna
854264,12484,open,0,0,0,0,0,272,0,0,2015-08-10 10:33:56.813,2015-08-10 10:33:56.813,,,0.0000,STEWART,0,0,0,false,0,0,23,none,0,0,Reyna
854010,12484,open,0,0,0,0,0,0,0,0,2015-08-07 16:08:10.347,2015-08-07 16:08:10.347,,,0.0000,"Roncelli, Inc.",0,0,0,false,0,0,0,none,0,0,Rademacher
853949,12484,open,0,0,0,0,0,0,0,0,2015-08-07 15:02:10.163,2015-08-07 15:02:10.163,,,16000.0000,"Parkhill, Smith & Cooper",0,0,0,false,0,0,0,none,0,0,Reyna
853847,12484,open,0,0,0,0,0,262,0,0,2015-08-07 12:33:28.83,2015-08-07 12:33:28.83,,,0.0000,Bowdoin Construction,0,0,0,false,0,0,0,Pipeline,0,0,Reyna
853796,12484,open,0,0,0,0,0,172,0,0,2015-08-07 10:50:23.93,2015-08-07 10:50:23.93,,,0.0000,Wieland-Davco,0,0,0,false,0,0,0,none,0,0,Rademacher
853466,12484,open,0,0,0,0,0,129,0,0,2015-08-06 12:42:41.697,2015-08-06 12:42:41.697,,,0.0000,Frances  Wechsler,0,0,0,false,0,0,0,none,0,0,Rademacher
850846,12482,open,0,0,14,0,0,0,0,0,2015-07-29 18:53:50.07,2015-07-29 18:53:50.07,,2016-06-30 00:00:00.0,25000.0000,Western Partitions,0,0,0,false,337,0,14,Best Case,101-300,3,Reyna
