opportunityId,StageID,stage_category,new_opportunity_days,qualified_opp_days,demo_complete_days,proposal_sent_days,pending_signature_days,nurture_days,closed_won_days,closed_lost,origin_date,create_date,start_date,clost_date,Estimated_Contract_Value,Company,Full_License_Count,crm_license_count,ready_only_count,FDC_Needed,total_livecycle,qualification_days_from_start,first_demo_days_from_start,ForeCastCategory,FirmSize,uses_count,lead_sales
902279,7,won,0,0,0,0,0,0,0,0,2015-10-01 00:00:00.0,2015-12-21 11:50:12.767,2015-10-01 00:00:00.0,2016-06-02 00:00:00.0,6120.0000,McAlvain Group of Companies,3,5,0,true,164,0,143,Commit,0,3,Reyna
901936,7,won,0,0,0,0,45,0,0,0,2015-12-18 14:24:59.333,2015-12-18 14:24:59.333,,2016-03-10 00:00:00.0,49650.0000,Sundt - Deltek CRM Replacement,0,0,0,false,83,0,0,none,301-1000,3,Cornish
901601,7,won,0,0,0,0,4,0,0,0,2015-12-17 15:31:29.023,2015-12-17 15:31:29.023,,2015-12-23 00:00:00.0,7910.2400,Howard Shockey & Sons Inc,0,0,0,false,6,0,0,none,0,2,Hughes
901400,7,won,0,0,0,0,0,0,0,0,2015-12-17 09:57:01.817,2015-12-17 09:57:01.817,,2015-12-18 00:00:00.0,2240.0000,J.M. Cope,0,0,0,false,1,0,0,none,0,2,Cornish
901306,7,won,0,0,0,0,0,0,0,0,2015-12-16 17:37:06.43,2015-12-16 17:37:06.43,,2015-12-17 00:00:00.0,2200.0000,Alliance Construction,0,0,0,false,1,0,0,none,0,1,Cornish
901124,7,won,0,0,0,1,0,0,0,0,2015-12-16 13:07:26.47,2015-12-16 13:07:26.47,,2015-12-30 00:00:00.0,6960.0000,Elements Hospitality,0,0,0,false,14,0,0,none,0,2,Cornish
900250,7,won,0,0,0,24,0,0,0,0,2015-12-14 11:13:21.703,2015-12-14 11:13:21.703,,2016-01-14 00:00:00.0,18000.0000,ACIS,0,0,0,false,31,0,0,none,0,3,Hughes
899770,7,won,0,0,0,0,0,0,0,0,2015-12-11 12:51:55.057,2015-12-11 12:51:55.057,,2015-12-11 00:00:00.0,0.0000,Marketlink,0,0,0,false,0,0,0,none,0,0,Rademacher
898297,7,won,0,0,0,0,136,0,0,0,2015-12-07 16:41:53.65,2015-12-07 16:41:53.65,2016-04-12 00:00:00.0,2016-05-10 00:00:00.0,200.0000,BAR Architects Upsell,0,0,0,false,155,0,122,Commit,0,1,Veeravalli
897963,7,won,0,0,0,0,37,0,0,0,2015-12-07 09:13:02.55,2015-12-07 09:13:02.55,,2016-01-19 00:00:00.0,4220.0000,Lunacon,0,0,0,false,43,0,0,none,1-30,3,Cornish
897862,7,won,0,0,0,0,0,0,0,0,2015-12-04 17:19:55.4,2015-12-04 17:19:55.4,,2016-01-11 00:00:00.0,31000.0000,PEC Upsell to Enterprise,0,0,0,false,38,0,0,none,0,0,Cornish
896927,11,lost,0,0,0,0,0,0,0,144,2015-12-03 14:55:52.31,2015-12-03 14:55:52.31,,2016-04-25 17:10:46.06,0.0000,Waterleaf Architecture,0,0,0,false,144,0,0,none,0,0,Reyna
895728,7,won,0,0,0,0,0,0,0,0,2015-12-02 16:01:33.137,2015-12-02 16:01:33.137,,2015-12-02 00:00:00.0,7200.0000,Helix Electric,0,0,0,false,0,0,0,none,0,0,Veeravalli
894935,7,won,0,0,0,72,0,0,0,0,2015-11-30 16:18:30.987,2015-11-30 16:18:30.987,,2016-03-04 00:00:00.0,4780.0000,Maxson Associates,0,0,0,false,95,0,0,none,1-30,3,Reyna
893201,7,won,0,0,0,0,0,0,0,0,2015-11-30 11:02:23.377,2015-11-30 11:02:23.377,,2015-11-30 00:00:00.0,720.0000,Cutler Associates,0,0,0,false,0,0,0,none,0,0,Veeravalli
892870,7,won,0,0,8,0,0,0,0,0,2015-11-25 13:00:57.933,2015-11-25 13:00:57.933,,2015-12-10 00:00:00.0,6920.0000,"E.W. Howell Co., LLC",0,0,0,false,15,0,0,none,0,3,Cornish
890841,11,lost,0,0,0,0,0,0,0,0,2015-11-21 13:28:09.587,2015-11-21 13:28:09.587,,2016-02-27 01:15:02.78,101000.0000,LandCare,0,0,0,false,98,0,11,none,1001+,0,Cornish
890623,7,won,0,0,0,0,0,0,0,0,2015-11-20 13:54:31.84,2015-11-20 13:54:31.84,,2016-02-08 00:00:00.0,2760.0000,Berglund Construction,0,0,0,false,80,0,0,none,0,1,Hughes
889917,9,lost,0,0,0,0,14,0,39,0,2015-11-18 17:03:32.367,2015-11-18 17:03:32.367,,2016-01-31 00:00:00.0,6200.0000,"Pangea Enterprises, Inc.",0,0,0,false,74,0,0,none,301-1000,3,Hughes
889869,7,won,0,0,0,0,0,0,0,0,2015-11-18 15:46:19.51,2015-11-18 15:46:19.51,,2016-02-29 00:00:00.0,10520.0000,Harris Companies,0,0,0,false,103,0,0,none,0,0,Cornish
888798,7,won,0,0,0,0,69,0,0,0,2015-11-16 16:58:53.89,2015-11-16 16:58:53.89,,2016-02-23 00:00:00.0,8825.0000,DBR Inc.,0,0,0,false,99,0,15,none,0,2,Hughes
888206,7,won,0,0,0,0,24,0,0,0,2015-11-16 16:08:54.243,2015-11-16 16:08:54.243,,2015-12-22 00:00:00.0,5968.0000,Settle Muter Electric,0,0,0,false,36,0,0,none,0,3,Rademacher
886900,7,won,0,0,0,0,75,0,0,0,2015-05-12 00:00:00.0,2015-11-11 17:22:12.97,2015-05-12 00:00:00.0,2016-04-29 00:00:00.0,26288.0000,"Haldeman-Homme, Inc",0,0,0,false,170,0,-29,Best Case,0,3,Cornish
884320,7,won,0,0,0,0,9,0,0,0,2015-11-06 15:27:52.67,2015-11-06 15:27:52.67,,2015-11-30 00:00:00.0,5940.0000,O&M Engineering,0,0,0,false,24,0,0,none,0,3,Cornish
883367,7,won,0,0,0,0,98,0,0,0,2015-11-04 10:02:27.41,2015-11-04 10:02:27.41,2016-02-10 00:00:00.0,2016-02-10 00:00:00.0,8400.0000,IBI Group - Houston,0,0,0,false,98,0,0,none,0,1,Hughes
883222,7,won,0,0,0,92,21,0,0,0,2015-11-03 16:11:07.65,2015-11-03 16:11:07.65,,2016-03-15 00:00:00.0,6050.0000,NIKA,0,0,0,false,133,0,15,none,0,1,Hughes
883165,7,won,0,0,0,0,0,0,0,0,2015-11-03 14:18:17.41,2015-11-03 14:18:17.41,,2015-11-13 00:00:00.0,3235.0000,"Bateman-Hall, Inc.",0,0,0,false,10,0,0,none,0,3,Cornish
882846,9,lost,0,0,21,78,9,0,2,0,2015-11-02 17:01:51.287,2015-11-02 17:01:51.287,,2016-04-30 00:00:00.0,32820.0000,Batson-Cook Company,0,0,0,false,180,0,0,none,0,3,Reyna
882816,7,won,0,0,0,0,8,0,0,0,2015-11-02 16:15:47.61,2015-11-02 16:15:47.61,,2015-12-08 00:00:00.0,2440.0000,Donham & Sweeney,0,0,0,false,36,0,0,none,0,2,Rademacher
882669,7,won,0,0,10,0,0,0,0,0,2015-11-02 13:20:44.503,2015-11-02 13:20:44.503,,2015-12-04 00:00:00.0,6760.0000,"Wetland Studies and Solutions, Inc.",0,0,0,false,32,0,0,none,0,3,Rademacher
880856,7,won,0,0,0,0,144,0,0,0,2015-10-29 13:39:51.71,2015-10-29 13:39:51.71,,2016-03-30 00:00:00.0,8945.0000,TL Shield & Associates,0,0,0,false,153,0,0,none,0,3,Reyna
880533,7,won,0,0,0,0,0,0,0,0,2015-10-28 15:31:38.117,2015-10-28 15:31:38.117,,2015-11-12 00:00:00.0,7080.0000,Cho Benn Holback + Associates,0,0,0,false,15,0,0,none,31-100,3,Cornish
880527,7,won,0,0,0,0,53,0,0,0,2015-10-28 15:23:54.307,2015-10-28 15:23:54.307,,2016-01-31 00:00:00.0,6242.0000,The Congress Companies,0,0,0,false,95,0,-7,none,0,3,Hughes
879691,7,won,0,0,2,0,0,0,0,0,2015-10-26 15:34:48.167,2015-10-26 15:34:48.167,,2015-11-11 00:00:00.0,5560.0000,Dynamic Engineering,0,0,0,false,16,0,0,none,0,2,
879373,7,won,0,0,0,0,0,0,0,0,2015-10-26 09:56:43.54,2015-10-26 09:56:43.54,,2015-12-22 00:00:00.0,3400.0000,Powers Brown Architecture,0,0,0,false,57,0,0,none,0,3,Hughes
879191,7,won,0,0,0,0,20,0,0,0,2015-10-23 15:32:11.7,2015-10-23 15:32:11.7,,2015-11-24 00:00:00.0,7060.0000,Spire Consulting Group,0,0,0,false,32,0,0,none,0,3,Cornish
878224,7,won,0,0,0,0,21,0,0,0,2015-10-21 12:49:22.11,2015-10-21 12:49:22.11,,2015-12-04 00:00:00.0,4280.0000,"Epic Land Solutions, Inc.",0,0,0,false,44,0,0,none,0,3,Cornish
877009,7,won,0,0,0,0,66,0,0,0,2015-10-16 13:54:44.453,2015-10-16 13:54:44.453,,2016-02-04 00:00:00.0,12780.0000,Tri-M Group,0,0,0,false,111,0,20,none,0,3,Hughes
876256,7,won,0,0,67,18,4,0,0,0,2015-10-14 14:39:36.45,2015-10-14 14:39:36.45,,2016-01-26 00:00:00.0,9160.0000,Modern Companies,0,0,0,false,104,0,0,none,0,3,Cornish
875766,11,lost,0,0,0,0,0,0,0,0,2015-10-13 12:00:53.257,2015-10-13 12:00:53.257,,2016-05-04 18:28:17.02,0.0000,"Skidmore, Owings & Merrill LLP",0,0,0,false,204,0,0,none,0,0,Reyna
875570,7,won,0,0,0,0,23,0,0,0,2015-10-12 17:41:38.1,2015-10-12 17:41:38.1,,2015-11-17 00:00:00.0,5540.0000,Corporate Contractors  (CCI),0,0,0,false,36,0,0,none,0,3,Cornish
874840,11,lost,0,0,0,0,0,0,0,137,2015-10-09 11:36:52.093,2015-10-09 11:36:52.093,,2016-02-24 09:03:10.543,0.0000,Beth Rollo,0,0,0,false,138,0,0,none,0,0,Reyna
873595,7,won,0,0,0,0,14,0,0,0,2015-10-06 12:54:45.02,2015-10-06 12:54:45.02,,2015-11-13 00:00:00.0,7800.0000,Black Diamond Paving,0,0,0,false,38,0,0,none,0,3,Cornish
873369,7,won,0,0,2,50,35,0,0,0,2015-10-05 16:43:45.12,2015-10-05 16:43:45.12,,2016-01-29 00:00:00.0,6680.0000,IMCO General Construction,0,0,0,false,116,0,0,none,0,3,Hughes
873072,11,lost,0,0,0,0,0,0,0,0,2015-10-05 11:50:05.603,2015-10-05 11:50:05.603,,2015-12-01 16:47:28.773,0.0000,Michele Tortorici,0,0,0,false,57,0,0,none,0,0,Cornish
871970,7,won,0,0,0,0,0,0,0,0,2015-09-30 16:26:44.593,2015-09-30 16:26:44.593,,2015-10-30 00:00:00.0,5040.0000,Weddle Bros Construction,0,0,0,false,30,0,0,none,0,2,Cornish
871153,7,won,0,0,0,0,27,0,0,0,2015-09-29 11:42:22.22,2015-09-29 11:42:22.22,,2016-02-29 00:00:00.0,4000.0000,Verdex Construction,0,0,0,false,153,0,0,none,0,3,Hughes
870310,7,won,0,0,0,0,9,0,0,0,2015-09-25 16:13:35.737,2015-09-25 16:13:35.737,,2015-10-22 00:00:00.0,4560.0000,Prairie Engineers,0,0,0,false,27,0,0,none,0,2,Cornish
870138,7,won,0,0,0,0,18,0,0,0,2015-09-25 12:33:27.827,2015-09-25 12:33:27.827,,2015-10-14 00:00:00.0,4360.0000,Nunn Construction Inc.,0,0,0,false,19,0,0,none,0,3,Cornish
870050,7,won,0,0,0,0,104,0,0,0,2015-09-25 11:03:38.483,2015-09-25 11:03:38.483,,2016-04-25 00:00:00.0,13230.0000,Webcor Builders,0,0,0,false,213,0,-9,Commit,1001+,3,Cornish
869904,7,won,0,0,0,0,54,0,0,0,2015-09-24 16:55:15.79,2015-09-24 16:55:15.79,,2015-11-30 00:00:00.0,9580.0000,Corval Group,0,0,0,false,67,0,0,none,0,3,Cornish
869438,7,won,0,0,0,0,76,0,0,0,2015-09-23 17:28:00.47,2015-09-23 17:28:00.47,,2016-01-04 00:00:00.0,7540.0000,Timberlake Construction,0,0,0,false,103,0,-12,none,0,3,Rademacher
869395,7,won,0,0,0,0,4,0,0,0,2015-09-23 16:26:18.41,2015-09-23 16:26:18.41,,2015-11-06 00:00:00.0,4800.0000,"Alvin E. Benike, Inc.",0,0,0,false,44,0,0,none,0,2,Cornish
869166,7,won,0,0,0,0,0,0,0,0,2015-09-23 08:58:18.08,2015-09-23 08:58:18.08,,2016-01-14 00:00:00.0,76000.0000,Merrick & Company,0,0,0,false,113,0,0,none,0,3,Cornish
868625,7,won,0,0,0,55,156,0,0,0,2015-09-10 00:00:00.0,2015-09-21 16:10:31.213,2015-09-10 00:00:00.0,2016-04-27 00:00:00.0,12570.0000,Bermudez Longo Diaz-Masso LLC,0,0,0,false,219,0,-11,Best Case,301-1000,2,Cornish
868588,7,won,0,0,0,0,0,0,0,0,2015-09-21 15:29:56.383,2015-09-21 15:29:56.383,,2016-01-20 00:00:00.0,3120.0000,Zach Muckleroy,0,0,0,false,121,0,0,none,0,3,Cornish
865727,7,won,0,0,0,0,89,0,0,0,2015-09-11 10:15:18.903,2015-09-11 10:15:18.903,,2016-02-29 00:00:00.0,5660.0000,Welbro Building Corporation,0,0,0,false,171,0,89,none,0,3,Cornish
864931,7,won,0,0,0,15,19,0,0,0,2015-09-09 10:52:10.313,2015-09-09 10:52:10.313,,2015-10-16 00:00:00.0,4700.0000,Bath Engineering,0,0,0,false,37,0,9,none,0,2,Cornish
864739,7,won,0,0,0,0,0,0,0,0,2015-09-08 16:02:50.163,2015-09-08 16:02:50.163,,2015-09-10 00:00:00.0,3820.0000,Myron Stadler,0,0,0,false,2,0,0,none,0,0,Cornish
863733,7,won,0,0,0,0,5,0,0,0,2015-09-03 12:36:34.133,2015-09-03 12:36:34.133,,2015-11-30 00:00:00.0,4170.0000,Rachel Odell,0,0,0,false,88,0,0,none,0,3,Cornish
861718,7,won,0,0,0,19,0,0,0,0,2015-08-27 17:36:25.55,2015-08-27 17:36:25.55,,2015-09-21 00:00:00.0,3700.0000,"Gordon Prill, Inc.",0,0,0,false,25,0,0,none,0,2,Cornish
860692,7,won,0,0,0,0,89,0,0,0,2015-08-25 15:07:46.233,2015-08-25 15:07:46.233,,2015-12-22 00:00:00.0,9180.0000,Mindy Barnowski,0,0,0,false,119,0,87,none,0,3,Cornish
860015,7,won,0,0,0,42,63,0,0,0,2015-08-24 13:18:13.88,2015-08-24 13:18:13.88,2015-09-15 00:00:00.0,2016-04-29 00:00:00.0,15140.0000,Koa Corporation,0,0,0,false,249,0,50,Commit,0,3,Cornish
859372,11,lost,0,0,0,0,41,0,0,46,2015-08-21 09:12:24.727,2015-08-21 09:12:24.727,,2015-12-30 00:00:00.0,0.0000,Lyndsay Woods,0,0,0,false,131,0,0,none,0,2,Cornish
859165,9,lost,0,0,0,0,0,0,255,0,2015-08-20 14:45:27.45,2015-08-20 14:45:27.45,,2016-05-06 15:49:32.543,0.0000,Energy Architecture,0,0,0,false,260,0,0,none,0,2,Reyna
857748,9,lost,0,0,0,0,0,0,0,0,2015-08-17 11:16:27.847,2015-08-17 11:16:27.847,,2016-03-17 21:02:22.517,0.0000,"Clark Nexsen, Inc.",0,0,0,false,213,0,0,none,0,0,Reyna
857582,7,won,0,0,0,0,3,0,0,0,2015-08-14 18:02:20.04,2015-08-14 18:02:20.04,,2016-03-18 00:00:00.0,66500.0000,Albert A. Webb & Associates,0,0,0,false,217,0,-1,none,101-300,3,Cornish
854986,7,won,0,0,0,71,26,0,0,0,2015-08-11 16:08:18.48,2015-08-11 16:08:18.48,,2015-12-16 00:00:00.0,5725.0000,AI Engineers,0,0,0,false,127,0,0,none,0,2,Cornish
854983,11,lost,0,0,0,0,0,0,0,0,2015-08-11 16:00:49.45,2015-08-11 16:00:49.45,,2016-01-31 00:00:00.0,3600.0000,Guidepost adding 5 users,0,0,0,false,173,0,0,none,0,0,Cornish
854797,7,won,0,0,7,0,5,0,0,0,2015-08-11 11:15:10.723,2015-08-11 11:15:10.723,,2015-10-30 00:00:00.0,10000.0000,The Middlesex Corporation,0,0,0,false,80,0,0,none,31-100,3,Cornish
853573,7,won,0,0,0,0,0,0,0,0,2015-08-06 14:58:40.65,2015-08-06 14:58:40.65,,2015-08-18 00:00:00.0,3515.0000,Way Engineering,0,0,0,false,12,0,0,none,0,0,Cornish
853559,7,won,0,0,0,0,9,0,0,0,2015-08-06 14:39:55.35,2015-08-06 14:39:55.35,,2015-09-10 00:00:00.0,6620.0000,Melissa Dyer,0,0,0,false,35,0,18,none,31-100,3,Cornish
853133,7,won,0,0,0,0,3,0,0,0,2015-08-05 15:31:01.867,2015-08-05 15:31:01.867,,2016-03-07 00:00:00.0,13520.0000,"Raba Kistner, Inc.",0,0,0,false,215,0,0,none,31-100,3,Hughes
850330,7,won,0,0,0,259,0,0,0,0,2015-07-28 16:18:26.973,2015-07-28 16:18:26.973,2016-02-01 00:00:00.0,2016-04-19 00:00:00.0,3650.0000,"Wood, Patel & Associates",0,0,0,false,266,0,188,Commit,0,3,Reyna
848130,7,won,0,0,0,0,0,0,0,0,2015-07-22 03:04:15.61,2015-07-22 03:04:15.61,,2015-07-31 00:00:00.0,1505.0000,Greiner Construction,0,0,0,false,9,0,0,none,0,2,Cornish
847740,7,won,0,0,0,0,0,0,0,0,2015-07-21 10:12:58.18,2015-07-21 10:12:58.18,,2015-10-29 00:00:00.0,3333.0000,WTS Architects,0,0,0,false,100,0,3,none,31-100,1,Cornish
847502,7,won,0,0,0,0,6,0,0,0,2015-07-20 14:53:15.98,2015-07-20 14:53:15.98,,2015-09-04 00:00:00.0,5360.0000,Irwin & Leighton,0,0,0,false,46,0,35,none,31-100,0,Hazlett
847322,7,won,0,0,0,0,50,0,0,0,2015-07-20 11:07:38.517,2015-07-20 11:07:38.517,,2015-09-15 00:00:00.0,26205.0000,MMC Corp Upgrade to Enterprise.,0,0,0,false,57,0,0,none,101-300,3,Cornish
846437,7,won,0,0,0,0,0,0,0,0,2015-07-16 11:32:12.61,2015-07-16 11:32:12.61,,2015-11-16 00:00:00.0,11400.0000,PLP Architecture,0,0,0,false,123,0,0,none,31-100,1,Cornish
846152,7,won,0,0,0,0,0,0,0,0,2015-07-15 14:32:07.32,2015-07-15 14:32:07.32,,2016-03-31 00:00:00.0,3600.0000,Brown & Gay - IS there an upgrade here or not?,0,0,0,false,260,0,0,none,0,0,Veeravalli
841905,7,won,0,0,7,0,0,0,0,0,2015-07-02 12:49:23.373,2015-07-02 12:49:23.373,,2016-05-11 00:00:00.0,12900.0000,The Penta Building Group,0,0,0,false,314,0,0,none,0,2,Hughes
841240,7,won,0,0,0,0,45,0,0,0,2015-06-30 14:37:44.5,2015-06-30 14:37:44.5,,2015-09-04 00:00:00.0,3315.0000,Shannon Garcia,0,0,0,false,66,0,0,none,31-100,3,Cornish
841221,7,won,0,0,0,0,17,0,0,0,2015-06-30 13:51:03.077,2015-06-30 13:51:03.077,,2016-02-25 00:00:00.0,46325.0000,Little,0,0,0,false,240,0,0,none,101-300,3,Cornish
839952,7,won,0,0,0,0,68,0,0,0,2015-06-25 17:13:48.827,2015-06-25 17:13:48.827,,2015-12-11 00:00:00.0,7700.0000,Cahill Contractors,0,0,0,false,169,0,0,none,101-300,3,Cornish
838533,7,won,0,0,0,6,0,0,0,0,2015-06-23 11:01:59.467,2015-06-23 11:01:59.467,,2015-07-30 00:00:00.0,4420.0000,A Martini & Co,0,0,0,false,37,0,0,none,101-300,2,Cornish
838114,7,won,0,0,0,0,0,0,0,0,2015-06-22 12:43:16.213,2015-06-22 12:43:16.213,,2015-06-22 00:00:00.0,1580.0000,"Allied Engineering, Inc - Bozeman Montana",0,0,0,false,0,0,-14,none,31-100,1,Cornish
838022,11,lost,0,0,0,0,0,0,0,0,2015-06-22 10:55:50.86,2015-06-22 10:55:50.86,,2016-02-29 00:00:00.0,40000.0000,Chad  Bowerman,0,0,0,false,252,0,0,none,0,0,Cornish
837327,7,won,0,0,54,0,0,0,0,0,2015-06-18 16:33:11.787,2015-06-18 16:33:11.787,,2015-09-10 00:00:00.0,3875.0000,DWL Architects & Planners Inc,0,0,0,false,84,0,0,none,0,1,Cornish
835984,7,won,0,0,0,0,0,0,0,0,2015-06-15 15:30:30.347,2015-06-15 15:30:30.347,,2015-10-05 00:00:00.0,17840.0000,"J. C. Cannistraro, LLC",0,0,0,false,112,0,0,none,0,2,Cornish
835849,7,won,0,0,0,0,38,0,0,0,2015-06-15 12:19:54.863,2015-06-15 12:19:54.863,,2015-12-22 00:00:00.0,15500.0000,WENDEL Companies,0,0,0,false,190,0,0,none,0,2,Hughes
835844,7,won,0,0,0,0,77,0,0,0,2015-06-15 12:16:13.773,2015-06-15 12:16:13.773,,2015-10-16 00:00:00.0,3330.0000,A/Z Corporation - Renee Driscoll,0,0,0,false,123,0,0,none,0,3,Cornish
835349,7,won,0,0,0,0,0,0,0,0,2015-06-12 13:37:12.01,2015-06-12 13:37:12.01,,2015-08-11 00:00:00.0,36000.0000,Ensafe Enterprise,0,0,0,false,60,0,0,none,301-1000,3,Cornish
834475,7,won,0,0,0,0,0,0,0,0,2015-06-10 15:34:52.66,2015-06-10 15:34:52.66,,2015-07-09 00:00:00.0,4000.0000,Dan Rakes,0,0,0,false,29,0,0,none,0,0,Cornish
833971,11,lost,0,0,0,0,53,0,0,78,2015-06-09 15:25:20.727,2015-06-09 15:25:20.727,,2015-10-29 00:00:00.0,1200.0000,Lisa Garcia,0,0,0,false,142,0,0,none,1-30,1,Warren
833833,7,won,0,0,20,44,1,0,0,0,2015-06-09 12:16:47.117,2015-06-09 12:16:47.117,,2015-08-28 00:00:00.0,27925.0000,Flintco,0,0,0,false,80,0,0,none,0,2,Cornish
833269,7,won,1,0,7,0,6,0,0,0,2015-06-08 11:19:33.363,2015-06-08 11:19:33.363,,2015-08-04 00:00:00.0,1720.0000,BES,0,0,0,false,57,0,3,none,0,0,Hazlett
832289,7,won,0,0,0,74,7,0,0,0,2015-06-04 09:37:40.253,2015-06-04 09:37:40.253,,2015-09-08 00:00:00.0,18185.0000,"MDU Construction Services Group, Inc",0,0,0,false,96,0,0,none,301-1000,3,Cornish
831610,7,won,0,0,0,0,63,0,0,0,2015-06-02 17:23:59.473,2015-06-02 17:23:59.473,,2015-08-11 00:00:00.0,6640.0000,Wilson Construction,0,0,0,false,70,0,0,none,101-300,3,Cornish
830794,11,lost,0,0,128,0,0,0,0,186,2015-06-01 13:13:06.797,2015-06-01 13:13:06.797,,2016-04-12 18:21:55.69,0.0000,Ferry Electric,0,0,0,false,316,0,0,none,0,0,Reyna
